"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 05- 02","9.7373","9.7363","9.7725","9.6966","","0.12%"
"2022- 04- 29","9.7261","9.7228","9.7521","9.6320","","0.07%"
"2022- 04- 28","9.7197","9.8602","9.8712","9.7051","","-1.40%"
"2022- 04- 27","9.8581","9.9106","9.9351","9.8563","","-0.49%"
"2022- 04- 26","9.9070","9.7571","9.9152","9.7306","","1.56%"
"2022- 04- 25","9.7550","9.6750","9.8232","9.6552","","0.83%"
"2022- 04- 22","9.6750","9.6819","9.7096","9.6230","","-0.04%"
"2022- 04- 21","9.6792","9.6502","9.7114","9.6096","","0.34%"
"2022- 04- 20","9.6463","9.6173","9.6966","9.5729","","0.34%"
"2022- 04- 19","9.6140","9.7283","9.7313","9.6165","","-1.15%"
"2022- 04- 18","9.7254","9.7218","9.7631","9.6977","","0.07%"
"2022- 04- 15","9.7190","9.7736","9.7805","9.6909","","-0.54%"
"2022- 04- 14","9.7716","9.7352","9.8070","9.7317","","0.39%"
"2022- 04- 13","9.7337","9.7999","9.8114","9.7168","","-0.62%"
"2022- 04- 12","9.7949","9.8504","9.8894","9.7739","","-0.50%"
"2022- 04- 11","9.8438","9.9088","9.9136","9.8062","","-0.42%"
"2022- 04- 08","9.8849","9.8661","9.9007","9.8458","","0.22%"
"2022- 04- 07","9.8633","9.8349","9.8799","9.8274","","0.30%"
"2022- 04- 06","9.8335","9.8598","9.8702","9.8096","","-0.21%"
"2022- 04- 05","9.8546","9.8896","9.9272","9.8341","","-0.29%"
"2022- 04- 04","9.8832","9.9465","9.9627","9.8819","","-0.73%"
"2022- 04- 01","9.9554","9.9867","9.9909","9.9009","","-0.20%"
"2022- 03- 31","9.9751","9.9373","10.0100","9.8781","","0.41%"
"2022- 03- 30","9.9344","9.8394","9.9666","9.8092","","1.11%"
"2022- 03- 29","9.8254","9.8759","9.9615","9.8195","","-0.49%"
"2022- 03- 28","9.8737","10.0466","10.0474","9.7923","","-1.62%"
"2022- 03- 25","10.0359","9.9797","10.0548","9.9694","","0.69%"
"2022- 03- 24","9.9671","10.0617","10.0906","9.9700","","-0.90%"
"2022- 03- 23","10.0579","10.0582","10.1058","9.9979","","-0.01%"
"2022- 03- 22","10.0594","10.1926","10.2076","10.0510","","-1.29%"
"2022- 03- 21","10.1904","10.1642","10.2175","10.1518","","0.29%"
"2022- 03- 18","10.1607","10.2077","10.2521","10.1586","","-0.40%"
"2022- 03- 17","10.2014","10.3252","10.3274","10.1741","","-1.14%"
"2022- 03- 16","10.3187","10.4951","10.5120","10.3041","","-1.60%"
"2022- 03- 15","10.4862","10.5086","10.5866","10.4777","","-0.09%"
"2022- 03- 14","10.4961","10.5431","10.5513","10.4796","","-0.47%"
"2022- 03- 11","10.5454","10.5806","10.6179","10.5196","","-0.33%"
"2022- 03- 10","10.5806","10.5594","10.6166","10.5408","","0.23%"
"2022- 03- 09","10.5561","10.6647","10.6791","10.5526","","-1.00%"
"2022- 03- 08","10.6624","10.6869","10.7297","10.6152","","-0.18%"
"2022- 03- 07","10.6818","10.6068","10.7181","10.5920","","0.73%"
"2022- 03- 04","10.6040","10.4532","10.6383","10.4452","","1.57%"
"2022- 03- 03","10.4403","10.4164","10.4754","10.3956","","0.25%"
"2022- 03- 02","10.4143","10.4905","10.5056","10.3988","","-0.71%"
"2022- 03- 01","10.4883","10.4446","10.5121","10.4080","","0.52%"
"2022- 02- 28","10.4340","10.4185","10.4779","10.3461","","0.71%"
"2022- 02- 25","10.3605","10.4394","10.4592","10.3588","","-0.74%"
"2022- 02- 24","10.4375","10.3717","10.5457","10.3639","","0.66%"
"2022- 02- 23","10.3690","10.3665","10.3874","10.3304","","0.12%"
"2022- 02- 22","10.3562","10.4109","10.4454","10.3427","","-0.44%"
"2022- 02- 21","10.4024","10.4024","10.4433","10.3521","","0.10%"
"2022- 02- 18","10.3919","10.4298","10.4488","10.3530","","-0.35%"
"2022- 02- 17","10.4283","10.3641","10.4376","10.3454","","0.64%"
"2022- 02- 16","10.3623","10.3504","10.3944","10.3274","","0.14%"
"2022- 02- 15","10.3481","10.3635","10.4101","10.3306","","-0.12%"
"2022- 02- 14","10.3610","10.4080","10.4166","10.3360","","-0.28%"
"2022- 02- 11","10.3905","10.3425","10.4277","10.2912","","0.48%"
"2022- 02- 10","10.3407","10.3387","10.3687","10.2933","","0.04%"
"2022- 02- 09","10.3363","10.3539","10.3721","10.3263","","-0.16%"
"2022- 02- 08","10.3526","10.3994","10.4107","10.3470","","-0.40%"
"2022- 02- 07","10.3940","10.4004","10.4413","10.3867","","-0.05%"
"2022- 02- 04","10.3988","10.4431","10.4650","10.3932","","-0.30%"
"2022- 02- 03","10.4302","10.4876","10.5493","10.4306","","-0.46%"
"2022- 02- 02","10.4784","10.4813","10.5308","10.4746","","0.00%"
"2022- 02- 01","10.4786","10.4647","10.5149","10.4558","","0.15%"
"2022- 01- 31","10.4632","10.4982","10.5041","10.4481","","-0.29%"
"2022- 01- 28","10.4933","10.4349","10.5331","10.4271","","0.59%"
"2022- 01- 27","10.4322","10.4455","10.5097","10.4137","","-0.07%"
"2022- 01- 26","10.4398","10.5044","10.5288","10.4278","","-0.61%"
"2022- 01- 25","10.5044","10.4944","10.5531","10.4810","","0.12%"
"2022- 01- 24","10.4922","10.4927","10.5490","10.4722","","0.05%"
"2022- 01- 21","10.4873","10.4508","10.5133","10.4431","","0.37%"
"2022- 01- 20","10.4488","10.3924","10.4594","10.3812","","0.56%"
"2022- 01- 19","10.3903","10.4090","10.4416","10.3681","","-0.15%"
"2022- 01- 18","10.4056","10.3893","10.4235","10.3340","","0.24%"
"2022- 01- 17","10.3802","10.4213","10.4401","10.3823","","-0.36%"
"2022- 01- 14","10.4182","10.3934","10.4824","10.3889","","0.32%"
"2022- 01- 13","10.3853","10.3455","10.4186","10.3361","","0.40%"
"2022- 01- 12","10.3443","10.3431","10.3700","10.2992","","0.03%"
"2022- 01- 11","10.3409","10.3991","10.4066","10.3173","","-0.54%"
"2022- 01- 10","10.3969","10.3574","10.4323","10.3323","","0.34%"
"2022- 01- 07","10.3619","10.4029","10.4137","10.3573","","-0.37%"
"2022- 01- 06","10.4009","10.3288","10.4336","10.3203","","0.81%"
"2022- 01- 05","10.3177","10.3098","10.3547","10.2991","","0.09%"
"2022- 01- 04","10.3081","10.3481","10.3675","10.2852","","-0.34%"
"2022- 01- 03","10.3433","10.3294","10.3808","10.3021","","0.22%"
"2021- 12- 31","10.3202","10.3390","10.3513","10.3099","","-0.14%"
"2021- 12- 30","10.3342","10.3056","10.3459","10.2833","","0.29%"
"2021- 12- 29","10.3044","10.3474","10.3567","10.2983","","-0.40%"
"2021- 12- 28","10.3456","10.3322","10.3617","10.3167","","0.23%"
"2021- 12- 27","10.3215","10.3771","10.3874","10.3210","","-0.40%"
"2021- 12- 24","10.3634","10.3644","10.3897","10.3539","","0.01%"
"2021- 12- 23","10.3623","10.4310","10.4351","10.3553","","-0.65%"
"2021- 12- 22","10.4304","10.4344","10.4536","10.4087","","-0.04%"
"2021- 12- 21","10.4344","10.4721","10.5054","10.4339","","-0.34%"
"2021- 12- 20","10.4703","10.4539","10.5190","10.4432","","0.23%"
"2021- 12- 17","10.4459","10.4339","10.4796","10.3935","","0.13%"
"2021- 12- 16","10.4326","10.3952","10.4663","10.3488","","0.44%"
"2021- 12- 15","10.3864","10.4220","10.4556","10.3837","","-0.32%"
"2021- 12- 14","10.4202","10.4346","10.4461","10.3918","","-0.11%"
"2021- 12- 13","10.4315","10.4256","10.4508","10.3666","","0.17%"
"2021- 12- 10","10.4141","10.3854","10.4320","10.3624","","0.30%"
"2021- 12- 09","10.3829","10.3387","10.3929","10.3084","","0.45%"
"2021- 12- 08","10.3368","10.3603","10.3908","10.3129","","-0.21%"
"2021- 12- 07","10.3585","10.4045","10.4311","10.3477","","-0.42%"
"2021- 12- 06","10.4021","10.4721","10.5100","10.3946","","-0.54%"
"2021- 12- 03","10.4582","10.3995","10.5105","10.3875","","0.59%"
"2021- 12- 02","10.3971","10.4382","10.4525","10.3581","","-0.35%"
"2021- 12- 01","10.4338","10.4532","10.4742","10.3629","","-0.15%"
"2021- 11- 30","10.4498","10.4903","10.5624","10.4277","","-0.36%"
"2021- 11- 29","10.4879","10.5477","10.5640","10.4564","","-0.51%"
"2021- 11- 26","10.5413","10.3181","10.5761","10.3119","","2.18%"
"2021- 11- 25","10.3169","10.2977","10.3417","10.2910","","0.20%"
"2021- 11- 24","10.2959","10.3354","10.3541","10.2809","","-0.28%"
"2021- 11- 23","10.3246","10.3640","10.3818","10.3230","","-0.33%"
"2021- 11- 22","10.3584","10.4179","10.4391","10.3467","","-0.52%"
"2021- 11- 19","10.4122","10.3539","10.5105","10.3298","","0.63%"
"2021- 11- 18","10.3472","10.3474","10.3869","10.3167","","0.03%"
"2021- 11- 17","10.3440","10.3113","10.3799","10.2694","","0.33%"
"2021- 11- 16","10.3096","10.3708","10.3774","10.2935","","-0.56%"
"2021- 11- 15","10.3681","10.3590","10.3857","10.3318","","0.13%"
"2021- 11- 12","10.3548","10.3669","10.4805","10.2979","","-0.09%"
"2021- 11- 11","10.3637","10.4029","10.4272","10.3357","","-0.37%"
"2021- 11- 10","10.4024","10.4409","10.4923","10.3553","","-0.34%"
"2021- 11- 09","10.4376","10.4291","10.4563","10.3897","","0.10%"
"2021- 11- 08","10.4268","10.4157","10.4539","10.4046","","0.14%"
"2021- 11- 05","10.4121","10.4251","10.4521","10.4037","","-0.10%"
"2021- 11- 04","10.4224","10.3416","10.4577","10.3145","","0.80%"
"2021- 11- 03","10.3393","10.3417","10.4171","10.3331","","0.00%"
"2021- 11- 02","10.3394","10.3300","10.3731","10.2939","","0.11%"
"2021- 11- 01","10.3276","10.3059","10.3427","10.2741","","0.27%"
"2021- 10- 29","10.2997","10.2884","10.3371","10.2695","","0.14%"
"2021- 10- 28","10.2849","10.2979","10.3365","10.2750","","-0.10%"
"2021- 10- 27","10.2956","10.2322","10.3368","10.2075","","0.64%"
"2021- 10- 26","10.2299","10.2729","10.2844","10.2044","","-0.39%"
"2021- 10- 25","10.2701","10.3649","10.3821","10.2618","","-1.01%"
"2021- 10- 22","10.3752","10.3335","10.3926","10.2986","","0.42%"
"2021- 10- 21","10.3314","10.2893","10.3710","10.2611","","0.44%"
"2021- 10- 20","10.2864","10.2787","10.3033","10.2311","","0.14%"
"2021- 10- 19","10.2721","10.3724","10.3813","10.2725","","-0.92%"
"2021- 10- 18","10.3679","10.3532","10.4064","10.3363","","0.21%"
"2021- 10- 15","10.3463","10.3994","10.4075","10.3319","","-0.46%"
"2021- 10- 14","10.3940","10.4778","10.4964","10.3955","","-0.76%"
"2021- 10- 13","10.4731","10.5429","10.5666","10.4529","","-0.60%"
"2021- 10- 12","10.5367","10.5534","10.6161","10.5207","","-0.10%"
"2021- 10- 11","10.5471","10.6694","10.6722","10.5400","","-1.08%"
"2021- 10- 08","10.6618","10.6726","10.7164","10.6406","","-0.07%"
"2021- 10- 07","10.6691","10.6865","10.7069","10.6620","","-0.10%"
"2021- 10- 06","10.6803","10.6479","10.7535","10.6355","","0.35%"
"2021- 10- 05","10.6430","10.6819","10.7086","10.6314","","-0.29%"
"2021- 10- 04","10.6735","10.6363","10.6924","10.6054","","0.45%"
"2021- 10- 01","10.6252","10.6473","10.6996","10.6149","","-0.14%"
"2021- 09- 30","10.6400","10.6107","10.6553","10.5615","","0.36%"
"2021- 09- 29","10.6020","10.6514","10.6614","10.5938","","-0.40%"
"2021- 09- 28","10.6443","10.6132","10.6823","10.5965","","0.32%"
"2021- 09- 27","10.6102","10.6622","10.6650","10.6039","","-0.40%"
"2021- 09- 24","10.6527","10.6489","10.6867","10.6172","","0.06%"
"2021- 09- 23","10.6465","10.7662","10.8013","10.6357","","-1.07%"
"2021- 09- 22","10.7618","10.8427","10.8610","10.7490","","-0.70%"
"2021- 09- 21","10.8382","10.8541","10.8720","10.7893","","0.00%"
"2021- 09- 20","10.8379","10.7489","10.8800","10.7365","","0.96%"
"2021- 09- 17","10.7345","10.7129","10.7601","10.6782","","0.23%"
"2021- 09- 16","10.7098","10.6641","10.7423","10.6519","","0.46%"
"2021- 09- 15","10.6612","10.6898","10.7199","10.6503","","-0.23%"
"2021- 09- 14","10.6858","10.6680","10.7059","10.6049","","0.23%"
"2021- 09- 13","10.6611","10.6505","10.7091","10.6432","","0.16%"
"2021- 09- 10","10.6443","10.6622","10.6999","10.5964","","-0.14%"
"2021- 09- 09","10.6593","10.5868","10.6749","10.5729","","0.75%"
"2021- 09- 08","10.5799","10.5378","10.6080","10.5271","","0.43%"
"2021- 09- 07","10.5347","10.5360","10.5915","10.5157","","0.03%"
"2021- 09- 06","10.5319","10.5312","10.5639","10.5112","","0.15%"
"2021- 09- 03","10.5164","10.5356","10.5562","10.4888","","-0.15%"
"2021- 09- 02","10.5325","10.5093","10.5713","10.4931","","0.29%"
"2021- 09- 01","10.5024","10.5325","10.5482","10.4799","","-0.25%"
"2021- 08- 31","10.5291","10.6079","10.6219","10.5070","","-0.59%"
"2021- 08- 30","10.5916","10.5806","10.6343","10.5749","","0.19%"
"2021- 08- 27","10.5711","10.6346","10.6812","10.5667","","-0.57%"
"2021- 08- 26","10.6315","10.5799","10.6614","10.5678","","0.52%"
"2021- 08- 25","10.5768","10.6173","10.6573","10.5666","","-0.34%"
"2021- 08- 24","10.6124","10.6594","10.6779","10.6000","","-0.40%"
"2021- 08- 23","10.6545","10.7030","10.7210","10.6287","","-0.42%"
"2021- 08- 20","10.6997","10.7199","10.8099","10.6613","","-0.17%"
"2021- 08- 19","10.7178","10.6617","10.7584","10.6449","","0.57%"
"2021- 08- 18","10.6570","10.7445","10.7696","10.6257","","-0.79%"
"2021- 08- 17","10.7418","10.6683","10.7942","10.6536","","0.72%"
"2021- 08- 16","10.6652","10.5955","10.7079","10.5902","","0.65%"
"2021- 08- 13","10.5964","10.5363","10.6297","10.5068","","0.61%"
"2021- 08- 12","10.5323","10.4529","10.5629","10.4415","","0.79%"
"2021- 08- 11","10.4499","10.4262","10.4889","10.4164","","0.27%"
"2021- 08- 10","10.4222","10.4000","10.4410","10.3835","","0.24%"
"2021- 08- 09","10.3970","10.3925","10.4300","10.3671","","0.14%"
"2021- 08- 06","10.3820","10.4136","10.4314","10.3764","","-0.26%"
"2021- 08- 05","10.4089","10.4574","10.4636","10.3952","","-0.44%"
"2021- 08- 04","10.4544","10.5326","10.5501","10.4277","","-0.71%"
"2021- 08- 03","10.5294","10.5243","10.5870","10.4978","","0.09%"
"2021- 08- 02","10.5203","10.5008","10.5526","10.4696","","0.26%"
"2021- 07- 30","10.4931","10.4434","10.5204","10.4367","","0.51%"
"2021- 07- 29","10.4395","10.4667","10.4963","10.4059","","-0.23%"
"2021- 07- 28","10.4637","10.5183","10.5471","10.4566","","-0.40%"
"2021- 07- 27","10.5059","10.4455","10.5709","10.4180","","0.61%"
"2021- 07- 26","10.4425","10.4203","10.4993","10.4129","","0.28%"
"2021- 07- 23","10.4135","10.4476","10.4615","10.3970","","-0.29%"
"2021- 07- 22","10.4434","10.4219","10.4722","10.3979","","0.24%"
"2021- 07- 21","10.4180","10.4544","10.5217","10.4180","","-0.25%"
"2021- 07- 20","10.4439","10.5241","10.5372","10.4348","","-0.65%"
"2021- 07- 19","10.5127","10.3944","10.5689","10.3764","","1.36%"
"2021- 07- 16","10.3717","10.3915","10.4176","10.3379","","-0.16%"
"2021- 07- 15","10.3885","10.4029","10.4548","10.3518","","-0.15%"
"2021- 07- 14","10.4039","10.3956","10.4447","10.3778","","0.11%"
"2021- 07- 13","10.3926","10.3926","10.4205","10.3428","","0.08%"
"2021- 07- 12","10.3839","10.3963","10.4427","10.3720","","0.02%"
"2021- 07- 09","10.3815","10.4437","10.4747","10.3712","","-0.57%"
"2021- 07- 08","10.4406","10.3165","10.5103","10.3022","","1.22%"
"2021- 07- 07","10.3144","10.2764","10.3418","10.2531","","0.40%"
"2021- 07- 06","10.2734","10.1888","10.3043","10.1769","","0.87%"
"2021- 07- 05","10.1849","10.1820","10.2107","10.1557","","0.06%"
"2021- 07- 02","10.1785","10.1727","10.2178","10.1476","","0.09%"
"2021- 07- 01","10.1697","10.1757","10.2118","10.1444","","-0.04%"
"2021- 06- 30","10.1735","10.2411","10.2533","10.1662","","-0.63%"
"2021- 06- 29","10.2381","10.2157","10.2669","10.1884","","0.25%"
"2021- 06- 28","10.2127","10.1796","10.2431","10.1644","","0.40%"
"2021- 06- 25","10.1716","10.2085","10.2196","10.1571","","-0.25%"
"2021- 06- 24","10.1973","10.2381","10.2544","10.1924","","-0.37%"
"2021- 06- 23","10.2347","10.2457","10.2741","10.2169","","-0.08%"
"2021- 06- 22","10.2428","10.2571","10.2920","10.2349","","-0.11%"
"2021- 06- 21","10.2538","10.2956","10.3820","10.2520","","-0.44%"
"2021- 06- 18","10.2989","10.2951","10.3281","10.2417","","0.09%"
"2021- 06- 17","10.2894","10.2336","10.3083","10.1867","","0.57%"
"2021- 06- 16","10.2311","10.1559","10.2963","10.1366","","0.76%"
"2021- 06- 15","10.1538","10.1511","10.1692","10.1391","","0.13%"
"2021- 06- 14","10.1406","10.1833","10.2114","10.1427","","-0.37%"
"2021- 06- 11","10.1787","10.1766","10.1945","10.1371","","0.06%"
"2021- 06- 10","10.1730","10.1896","10.2123","10.1517","","-0.02%"
"2021- 06- 09","10.1752","10.2071","10.2236","10.1599","","-0.30%"
"2021- 06- 08","10.2056","10.1670","10.2207","10.1481","","0.41%"
"2021- 06- 07","10.1640","10.1419","10.1893","10.1231","","0.24%"
"2021- 06- 04","10.1398","10.1241","10.1725","10.1051","","0.18%"
"2021- 06- 03","10.1211","10.1419","10.1667","10.1133","","-0.18%"
"2021- 06- 02","10.1389","10.1270","10.1559","10.0976","","0.16%"
"2021- 06- 01","10.1228","10.1144","10.1414","10.0873","","0.23%"
"2021- 05- 31","10.0993","10.1410","10.1739","10.0863","","-0.28%"
"2021- 05- 28","10.1272","10.1883","10.1913","10.1244","","-0.57%"
"2021- 05- 27","10.1853","10.2312","10.2633","10.1685","","-0.42%"
"2021- 05- 26","10.2282","10.3198","10.3291","10.2205","","-0.86%"
"2021- 05- 25","10.3168","10.3339","10.3438","10.2850","","-0.14%"
"2021- 05- 24","10.3309","10.3528","10.3754","10.3205","","-0.17%"
"2021- 05- 21","10.3481","10.3709","10.3944","10.3230","","-0.18%"
"2021- 05- 20","10.3664","10.3580","10.4043","10.3433","","0.11%"
"2021- 05- 19","10.3550","10.3513","10.4114","10.3181","","0.07%"
"2021- 05- 18","10.3474","10.4108","10.4388","10.3359","","-0.58%"
"2021- 05- 17","10.4077","10.3088","10.4406","10.2874","","1.11%"
"2021- 05- 14","10.2934","10.2945","10.3427","10.2796","","0.02%"
"2021- 05- 13","10.2917","10.3307","10.3598","10.2888","","-0.35%"
"2021- 05- 12","10.3276","10.3088","10.3702","10.2895","","0.30%"
"2021- 05- 11","10.2972","10.2654","10.3447","10.2437","","0.34%"
"2021- 05- 10","10.2627","10.2422","10.2768","10.2150","","0.32%"
"2021- 05- 07","10.2295","10.2710","10.3061","10.2243","","-0.38%"
"2021- 05- 06","10.2684","10.3017","10.3176","10.2541","","-0.30%"
"2021- 05- 05","10.2991","10.2972","10.3212","10.2635","","0.05%"
"2021- 05- 04","10.2942","10.2727","10.3320","10.2425","","0.24%"
"2021- 05- 03","10.2699","10.2297","10.2975","10.1966","","0.48%"
"2021- 04- 30","10.2210","10.1713","10.2497","10.1496","","0.53%"
"2021- 04- 29","10.1673","10.2219","10.2369","10.1416","","-0.50%"
"2021- 04- 28","10.2180","10.2436","10.2519","10.1937","","-0.23%"
"2021- 04- 27","10.2413","10.2730","10.2825","10.2288","","-0.29%"
"2021- 04- 26","10.2709","10.3267","10.3580","10.2585","","-0.55%"
"2021- 04- 23","10.3272","10.3753","10.3905","10.3134","","-0.34%"
"2021- 04- 22","10.3620","10.3336","10.3853","10.3165","","0.32%"
"2021- 04- 21","10.3289","10.3378","10.3810","10.3115","","-0.06%"
"2021- 04- 20","10.3347","10.3131","10.3631","10.2449","","0.24%"
"2021- 04- 19","10.3099","10.2657","10.3331","10.2524","","0.47%"
"2021- 04- 16","10.2619","10.2695","10.3120","10.2205","","-0.04%"
"2021- 04- 15","10.2664","10.2474","10.2864","10.2341","","0.22%"
"2021- 04- 14","10.2440","10.2843","10.3260","10.2047","","-0.36%"
"2021- 04- 13","10.2812","10.2868","10.3061","10.2519","","0.04%"
"2021- 04- 12","10.2771","10.2222","10.3003","10.2110","","0.55%"
"2021- 04- 09","10.2205","10.2215","10.2590","10.1780","","0.09%"
"2021- 04- 08","10.2117","10.1880","10.2506","10.1700","","0.26%"
"2021- 04- 07","10.1850","10.1981","10.2068","10.1542","","-0.10%"
"2021- 04- 06","10.1956","10.2109","10.2175","10.1365","","-0.06%"
"2021- 04- 05","10.2022","10.2114","10.2283","10.1818","","0.07%"
"2021- 04- 02","10.1946","10.2053","10.2217","10.1782","","-0.08%"
"2021- 04- 01","10.2027","10.1880","10.2378","10.1563","","0.23%"
"2021- 03- 31","10.1794","10.2709","10.2870","10.1725","","-0.78%"
"2021- 03- 30","10.2599","10.3152","10.3264","10.2633","","-0.43%"
"2021- 03- 29","10.3047","10.2954","10.3606","10.2802","","0.14%"
"2021- 03- 26","10.2907","10.3974","10.4088","10.2853","","-1.00%"
"2021- 03- 25","10.3949","10.4419","10.4504","10.3778","","-0.39%"
"2021- 03- 24","10.4359","10.4365","10.4642","10.3880","","0.04%"
"2021- 03- 23","10.4314","10.3496","10.4493","10.3410","","0.85%"
"2021- 03- 22","10.3436","10.3750","10.4162","10.3420","","-0.24%"
"2021- 03- 19","10.3684","10.3618","10.4103","10.3296","","0.13%"
"2021- 03- 18","10.3549","10.3078","10.3944","10.2807","","0.53%"
"2021- 03- 17","10.3005","10.3629","10.3941","10.2944","","-0.54%"
"2021- 03- 16","10.3568","10.3807","10.4014","10.3401","","-0.19%"
"2021- 03- 15","10.3762","10.4204","10.4325","10.3680","","-0.41%"
"2021- 03- 12","10.4192","10.4221","10.4431","10.3752","","0.03%"
"2021- 03- 11","10.4161","10.4886","10.5185","10.4052","","-0.61%"
"2021- 03- 10","10.4798","10.4717","10.5288","10.4500","","0.18%"
"2021- 03- 09","10.4610","10.4866","10.4999","10.4164","","-0.13%"
"2021- 03- 08","10.4750","10.4209","10.5112","10.3983","","0.64%"
"2021- 03- 05","10.4088","10.4749","10.5357","10.3926","","-0.61%"
"2021- 03- 04","10.4730","10.5327","10.5821","10.4409","","-0.46%"
"2021- 03- 03","10.5219","10.5478","10.5568","10.4399","","-0.22%"
"2021- 03- 02","10.5447","10.4302","10.5645","10.3132","","1.12%"
"2021- 03- 01","10.4274","10.5549","10.5761","10.4235","","-1.09%"
"2021- 02- 26","10.5421","10.5387","10.6280","10.5163","","0.11%"
"2021- 02- 25","10.5306","10.4608","10.5582","10.4318","","0.71%"
"2021- 02- 24","10.4568","10.5490","10.5614","10.4487","","-0.86%"
"2021- 02- 23","10.5476","10.5885","10.6110","10.5364","","-0.28%"
"2021- 02- 22","10.5775","10.4921","10.5975","10.4529","","1.02%"
"2021- 02- 19","10.4710","10.4763","10.5150","10.4506","","-0.02%"
"2021- 02- 18","10.4736","10.4510","10.5047","10.4219","","0.29%"
"2021- 02- 17","10.4431","10.4449","10.4834","10.4186","","0.08%"
"2021- 02- 16","10.4345","10.4608","10.4839","10.3958","","-0.15%"
"2021- 02- 15","10.4499","10.5183","10.5337","10.4452","","-0.52%"
"2021- 02- 12","10.5049","10.5295","10.5452","10.5064","","-0.16%"
"2021- 02- 11","10.5214","10.5792","10.5927","10.5189","","-0.44%"
"2021- 02- 10","10.5676","10.6230","10.6437","10.5418","","-0.50%"
"2021- 02- 09","10.6203","10.6182","10.6670","10.5998","","0.18%"
"2021- 02- 08","10.6016","10.6064","10.6417","10.5899","","0.05%"
"2021- 02- 05","10.5965","10.6144","10.6874","10.5849","","-0.13%"
"2021- 02- 04","10.6101","10.6031","10.6564","10.5923","","0.09%"
"2021- 02- 03","10.6003","10.6254","10.6408","10.5851","","-0.21%"
"2021- 02- 02","10.6226","10.6500","10.6740","10.6060","","-0.16%"
"2021- 02- 01","10.6395","10.6848","10.7077","10.6378","","-0.32%"
"2021- 01- 29","10.6737","10.6802","10.7366","10.6262","","0.01%"
"2021- 01- 28","10.6727","10.6472","10.7486","10.6347","","0.26%"
